Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Angola","AGO","Public sector employment, as a share of paid employment, by occupational group: Elementary workers","BI.EMP.PWRK.PB.EO.ZS","0.326668322086334",,,,,,,,"0.275994122028351",,,,,,"0.116825707256794",,,,"0.20866771042347",,,,
"Angola","AGO","Public sector employment, as a share of paid employment, by occupational group: Manager","BI.EMP.PWRK.PB.SN.ZS","0.634073972702026",,,,,,,,"0.710579633712769",,,,,,,,,,"0.665266513824463",,,,
"Angola","AGO","Public sector employment, as a share of paid employment, by occupational group: Professionals","BI.EMP.PWRK.PB.PN.ZS","0.716821908950806",,,,,,,,"0.621357500553131",,,,,,"0.462591588497162",,,,"0.714638411998749",,,,
"Angola","AGO","Public sector employment, as a share of paid employment, by occupational group: Technicians","BI.EMP.PWRK.PB.TN.ZS",,,,,,,,,"0.621374607086182",,,,,,,,,,"0.594748258590698",,,,
"Angola","AGO","Public sector employment, as a share of total employment","BI.EMP.TOTL.PB.ZS","0.156539589166641",,,,,,,,"0.097851850092411",,,,,,"0.0800676494836807",,,,"0.10951866209507",,,,
"Angola","AGO","Public sector employment, as a share of total employment by gender: Female","BI.EMP.TOTL.PB.FE.ZS","0.0944631770253181",,,,,,,,"0.0490872375667095",,,,,,"0.0546818487346172",,,,,,,,
"Angola","AGO","Public sector employment, as a share of total employment by gender: male","BI.EMP.TOTL.PB.MA.ZS","0.220617264509201",,,,,,,,"0.158631652593613",,,,,,"0.100911788642406",,,,,,,,
"Angola","AGO","Public sector employment, as a share of total employment by location: rural","BI.EMP.TOTL.PB.RU.ZS","0.050241231918335",,,,,,,,"0.100769035518169",,,,,,"0.0209378451108933",,,,,,,,
"Angola","AGO","Public sector employment, as a share of total employment by location: urban","BI.EMP.TOTL.PB.UR.ZS","0.178913220763206",,,,,,,,"0.0953419283032417",,,,,,"0.128578379750252",,,,,,,,
"Angola","AGO","Public sector employment, as a share of total employment, by industry: Education","BI.EMP.TOTL.PB.ED.ZS",,,,,,,,,"0.636814832687378",,,,,,"0.483785450458527",,,,,,,,
"Angola","AGO","Public sector employment, as a share of total employment, by industry: Health","BI.EMP.TOTL.PB.HE.ZS",,,,,,,,,"0.57755583524704",,,,,,"0.299254536628723",,,,,,,,
"Angola","AGO","Public sector employment, as a share of total employment, by occupation: Medical workers","BI.EMP.TOTL.PB.MW.ZS",,,,,,,,,"0.46423614025116",,,,,,,,,,"0.447081953287125",,,,
"Angola","AGO","Public sector employment, as a share of total employment, by occupation: Teachers","BI.EMP.TOTL.PB.TS.ZS",,,,,,,,,"0.649540185928345",,,,,,,,,,,,,,
"Angola","AGO","Public sector employment, as a share of total employment, by occupationa group: Elementary workers","BI.EMP.TOTL.PB.EO.ZS","0.060209434479475",,,,,,,,"0.0695210695266724",,,,,,"0.0677931606769562",,,,"0.05217669531703",,,,
"Angola","AGO","Public sector employment, as a share of total employment, by occupational group: Clerks","BI.EMP.TOTL.PB.CK.ZS","0.574292004108429",,,,,,,,"0.381223946809769",,,,,,"0.261370927095413",,,,"0.411980599164963",,,,
"Angola","AGO","Public sector employment, as a share of total employment, by occupational group: Manager","BI.EMP.TOTL.PB.SN.ZS","0.512607872486115",,,,,,,,"0.683973371982574",,,,,,,,,,"0.541413724422455",,,,
"Angola","AGO","Public sector employment, as a share of total employment, by occupational group: Professionals","BI.EMP.TOTL.PB.PN.ZS","0.678755164146423",,,,,,,,"0.587600350379944",,,,,,"0.429143846035004",,,,"0.658412337303162",,,,
"Angola","AGO","Public sector employment, as a share of total employment, by occupational group: Technicians","BI.EMP.TOTL.PB.TN.ZS","0.547729313373566",,,,,,,,"0.593511819839478",,,,,,,,,,"0.460875809192657",,,,
"Angola","AGO","Public sector female employment, as a share of paid employment by industry: Education","BI.EMP.PUBS.FE.ED.ZS",,,,,,,,,"0.601907432079315",,,,,,"0.527192771434784",,,,,,,,
"Angola","AGO","Public sector female employment, as a share of paid employment by industry: Health","BI.EMP.PUBS.FE.HE.ZS",,,,,,,,,"0.670377671718597",,,,,,,,,,,,,,
"Angola","AGO","Public sector female employment, as a share of paid employment by occupation: Medical workers","BI.EMP.PUBS.FE.MW.ZS","0.834233224391937",,,,,,,,"0.519099891185761",,,,,,,,,,,,,,
"Angola","AGO","Public sector female employment, as a share of paid employment by occupation: Teachers","BI.EMP.PUBS.FE.TS.ZS","0.927300274372101",,,,,,,,"0.566546440124512",,,,,,,,,,,,,,
"Angola","AGO","Public sector female employment, as a share of paid employment by occupational group: Clerks","BI.EMP.PUBS.FE.CK.ZS","0.618452847003937",,,,,,,,"0.475638866424561",,,,,,"0.256578952074051",,,,,,,,
"Angola","AGO","Public sector female employment, as a share of paid employment by occupational group: Elementary workers","BI.EMP.PUBS.FE.EO.ZS","0.360197395086288",,,,,,,,"0.197579815983772",,,,,,"0.112093828618526",,,,,,,,
"Angola","AGO","Public sector female employment, as a share of paid employment by occupational group: Manager","BI.EMP.PUBS.FE.SN.ZS","0.511529922485352",,,,,,,,"0.516141176223755",,,,,,"0.278158068656921",,,,,,,,
"Angola","AGO","Public sector female employment, as a share of paid employment by occupational group: Professionals","BI.EMP.PUBS.FE.PN.ZS","0.791554093360901",,,,,,,,"0.570763528347015",,,,,,"0.490303337574005",,,,,,,,
"Angola","AGO","Public sector female employment, as a share of paid employment by occupational group: Technicians","BI.EMP.PUBS.FE.TN.ZS",,,,,,,,,"0.641752183437347",,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium (compared to all private employees)","BI.WAG.PREM.PB.GP",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium (compared to formal wage employees)","BI.WAG.PREM.PB",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium for females, by industry: Education (compared to paid wage employees)","BI.WAG.PREM.FE.ED",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium for females, by industry: Health (compared to paid wage employees)","BI.WAG.PREM.FE.HE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium for females, by occupation: Medical workers (compared to paid wage employees)","BI.WAG.PREM.FE.MW",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium for females, by occupation: Teachers (compared to paid wage employees)","BI.WAG.PREM.FE.TS",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium for males, by industry: Education (compared to paid wage employees)","BI.WAG.PREM.MA.ED",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium for males, by industry: Health (compared to paid wage employees)","BI.WAG.PREM.MA.HE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium for males, by occupation: Medical workers (compared to paid wage employees)","BI.WAG.PREM.MA.MW",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium for males, by occupation: Teachers (compared to paid wage employees)","BI.WAG.PREM.MA.TS",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by education level: No Education (compared to formal wage employees)","BI.WAG.PREM.PB.NN",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by education level: Primary Education (compared to formal wage employees)","BI.WAG.PREM.PB.PR",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by education level: Secondary Education (compared to formal wage employees)","BI.WAG.PREM.PB.SG",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by education level: Tertiary Education (compared to formal wage employees)","BI.WAG.PREM.PB.TT",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by gender: Female (compared to all private employees)","BI.WAG.PREM.PB.FE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by gender: Male (compared to all private employees)","BI.WAG.PREM.PB.MA",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by industry: Education (compared to all private employees)","BI.WAG.PREM.ED.GP",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by industry: Education (compared to formal wage employees)","BI.WAG.PREM.ED",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by industry: Health (compared to all private employees)","BI.WAG.PREM.HE.GP",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by industry: Health (compared to formal wage employees)","BI.WAG.PREM.HE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by occupation: Medical workers (compared to all private employees)","BI.WAG.PREM.MW.PE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by occupation: Medical workers (compared to formal wage employees)","BI.WAG.PREM.MW.WE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by occupation: Teacher (compared to all private employees)","BI.WAG.PREM.TS.PE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by occupation: Teacher (compared to formal wage employees)","BI.WAG.PREM.TS.WE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by occupational group: Clerks (compared to formal wage employees)","BI.WAG.PREM.PB.CK",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by occupational group: Elementary occupation (compared to formal wage employees)","BI.WAG.PREM.PB.EO",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by occupational group: Managers (compared to formal wage employees)","BI.WAG.PREM.PB.SN",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by occupational group: Professionals (compared to formal wage employees)","BI.WAG.PREM.PB.PN",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Public sector wage premium, by occupational group: Technicians (compared to formal wage employees)","BI.WAG.PREM.PB.TN",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Gender wage premium in the private sector, by industry: Education (compared to male paid employees)","BI.WAG.PREM.PV.FM.ED",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Gender wage premium in the private sector, by industry: Health (compared to male paid employees)","BI.WAG.PREM.PV.FM.HE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Gender wage premium in the private sector, by occupation: Medical workers (compared to male paid employees)","BI.WAG.PREM.PV.FM.MW",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Gender wage premium in the private sector, by occupation: Teachers (compared to male paid employees)","BI.WAG.PREM.PV.FM.TS",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Gender wage premium in the public sector, by industry: Core Public Administration (compared to male paid employees)","BI.WAG.PREM.PB.FM.CA",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Gender wage premium in the public sector, by industry: Education (compared to male paid employees)","BI.WAG.PREM.PB.FM.ED",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Gender wage premium in the public sector, by industry: Health (compared to male paid employees)","BI.WAG.PREM.PB.FM.HE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Gender wage premium in the public sector, by industry: Public Administration (compared to male paid employees)","BI.WAG.PREM.PB.FM.PA",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Gender wage premium in the public sector, by industry: Public Safety (compared to male paid employees)","BI.WAG.PREM.PB.FM.PS",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Gender wage premium in the public sector, by industry: Social Security (compared to male paid employees)","BI.WAG.PREM.PB.FM.SS",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium (compared to all private employees)","BI.WAG.PREM.PB.PV",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium (compared to formal wage employees)","BI.WAG.PREM.PB.FL",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium for females, by industry: Education (compared to paid wage employees)","BI.WAG.PREM.PB.FE.ED",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium for females, by industry: Health (compared to paid wage employees)","BI.WAG.PREM.PB.FE.HE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium for females, by occupation: Medical workers (compared to paid wage employees)","BI.WAG.PREM.PB.FE.MW",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium for females, by occupation: Teachers (compared to paid wage employees)","BI.WAG.PREM.PB.FE.TS",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium for males, by industry: Education (compared to paid wage employees)","BI.WAG.PREM.PB.MA.ED",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium for males, by industry: Health (compared to paid wage employees)","BI.WAG.PREM.PB.MA.HE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium for males, by occupation: Medical workers (compared to paid wage employees)","BI.WAG.PREM.PB.MA.MW",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium for males, by occupation: Teachers (compared to paid wage employees)","BI.WAG.PREM.PB.MA.TS",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium, by education level (compared to formal wage employees)","BI.WAG.PREM.PB.ED",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium, by gender (compared to all private employees)","BI.WAG.PREM.PB.FM",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium, by industry: Education (compared to all private employees)","BI.WAG.PREM.PB.ED.PE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium, by industry: Education (compared to formal wage employees)","BI.WAG.PREM.PB.ED.WE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium, by industry: Health (compared to all private employees)","BI.WAG.PREM.PB.HE.PE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium, by industry: Health (compared to formal wage employees)","BI.WAG.PREM.PB.HE.WE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium, by occupation (compared to formal wage employees)","BI.WAG.PREM.PB.OC",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium, by occupation: Medical workers (compared to all private employees)","BI.WAG.PREM.PB.MW.PE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium, by occupation: Medical workers (compared to formal wage employees)","BI.WAG.PREM.PB.MW.WE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium, by occupation: Teacher (compared to all private employees)","BI.WAG.PREM.PB.TS.PE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","P-Value: Public sector wage premium, by occupation: Teacher (compared to formal wage employees)","BI.WAG.PREM.PB.TS.WE",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Relative wage of Managers (using clerk as reference) in private sector","BI.WAG.PRVS.SN",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Relative wage of Managers (using clerk as reference) in public sector","BI.WAG.PUBS.SN",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Relative wage of Professionals (using clerk as reference) in private sector","BI.WAG.PRVS.PN",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Relative wage of Professionals (using clerk as reference) in public sector","BI.WAG.PUBS.PN",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Relative wage of Technicians (using clerk as reference) in private sector","BI.WAG.PRVS.TN",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Relative wage of Technicians (using clerk as reference) in public sector","BI.WAG.PUBS.TN",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Rural residents, as a share of private paid employees","BI.PWK.PRVS.RU.ZS","0.0428149551153183",,,,,,,,,,,,,,"0.110844738781452",,,,,,,,
"Angola","AGO","Rural residents, as a share of public paid employees","BI.PWK.PUBS.RU.ZS","0.0558069720864296",,,,,,,,,,,,,,"0.117851972579956",,,,,,,,
"Angola","AGO","Rural residents, as a share of public paid employees, by industry: Core Public Administration","BI.PWK.PUBS.RU.CA.ZS","0.11132438480854",,,,,,,,,,,,,,"0.129130303859711",,,,,,,,
"Angola","AGO","Rural residents, as a share of public paid employees, by industry: Education","BI.PWK.PUBS.RU.ED.ZS","0.0792039334774017",,,,,,,,,,,,,,"0.129863008856773",,,,,,,,
"Angola","AGO","Rural residents, as a share of public paid employees, by industry: Health","BI.PWK.PUBS.RU.HE.ZS","0.106851153075695",,,,,,,,,,,,,,"0.126334518194199",,,,,,,,
"Angola","AGO","Rural residents, as a share of public paid employees, by industry: Public Administration","BI.PWK.PUBS.RU.PA.ZS","0.0563018210232258",,,,,,,,,,,,,,"0.115190945565701",,,,,,,,
"Angola","AGO","Rural residents, as a share of public paid employees, by industry: Public Safety","BI.PWK.PUBS.RU.PS.ZS","0.0235310550779104",,,,,,,,,,,,,,"0.0962079614400864",,,,,,,,
"Angola","AGO","Rural residents, as a share of public paid employees, by industry: Social Security","BI.PWK.PUBS.RU.SS.ZS",,,,,,,,,,,,,,,"0.0769230797886848",,,,,,,,
"Angola","AGO","Rural residents, as a share of public paid employees, by industry: Teachers","BI.PWK.PUBS.RU.TS.ZS","0.0467706695199013",,,,,,,,"0.42803618311882",,,,,,,,,,,,,,
"Angola","AGO","Rural residents, as a share of public paid employees, by occupation: Medical workers","BI.PWK.PUBS.RU.MW.ZS","0.166298821568489",,,,,,,,"0.4807288646698",,,,,,,,,,,,,,
"Angola","AGO","Sample size","BI.POP.TOTL.CV","28434",,,,,,,,"23520",,,,,,"1298309",,,,"60976",,,,
"Angola","AGO","Share of private paid employees with a contract","BI.PWK.PRVS.CT.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Share of private paid employees with health insurance","BI.PWK.PRVS.HS.ZS",,,,,,,,,,,,,,,,,,,"0.0599997639656067",,,,
"Angola","AGO","Share of private paid employees with social security","BI.PWK.PRVS.SY.ZS",,,,,,,,,,,,,,,,,,,"0.207932651042938",,,,
"Angola","AGO","Share of private paid employees with union membership","BI.PWK.PRVS.UM.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Share of public paid employees with a contract","BI.PWK.PUBS.CT.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Share of public paid employees with health insurance","BI.PWK.PUBS.HS.ZS",,,,,,,,,,,,,,,,,,,"0.110326923429966",,,,
"Angola","AGO","Share of public paid employees with social security","BI.PWK.PUBS.SY.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Share of public paid employees with union membership","BI.PWK.PUBS.UM.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Angola","AGO","Social Security workers, as a share of public formal employees","BI.EMP.FRML.SS.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
